ET_dice,ET_hd95,TC_dice,TC_hd95,WT_dice,WT_hd95,case,fold,mean_dice,mean_hd95,trainer
0.9005946265682887,1.0,0.9185592935073164,2.8284271247461903,0.953692078600835,1.4142135623730951,BraTS20_Training_004.nii.gz,1,0.9242819995588134,1.7475468957064284,nnUNetTrainerUMambaEnc_150epochs
0.755670051017831,13.45362404707371,0.8333792560519583,12.884098726725126,0.8112589666285477,4.58257569495584,BraTS20_Training_005.nii.gz,1,0.8001027578994456,10.306766156251559,nnUNetTrainerUMambaEnc_150epochs
0.7429940741790023,5.0990195135927845,0.8614778550120609,8.54400374531753,0.8886214435574283,4.123105625617661,BraTS20_Training_009.nii.gz,1,0.8310311242494972,5.922042961509325,nnUNetTrainerUMambaEnc_150epochs
0.88117241756439,1.0,0.7883755588673621,6.708203932499369,0.9493698322228465,2.0,BraTS20_Training_015.nii.gz,1,0.8729726028848662,3.23606797749979,nnUNetTrainerUMambaEnc_150epochs
0.8519108280254777,1.0,0.8805018222596019,3.0,0.9286893443132826,2.0,BraTS20_Training_017.nii.gz,1,0.887033998199454,2.0,nnUNetTrainerUMambaEnc_150epochs
0.8809677509893626,1.0,0.9350671630268824,1.7320508075688772,0.9490341623074899,1.4142135623730951,BraTS20_Training_022.nii.gz,1,0.9216896921079116,1.3820881233139908,nnUNetTrainerUMambaEnc_150epochs
0.8787764882770286,1.0,0.9220842804686133,1.4142135623730951,0.9102768332454774,3.0,BraTS20_Training_031.nii.gz,1,0.9037125339970398,1.804737854124365,nnUNetTrainerUMambaEnc_150epochs
0.8557891109579601,1.0,0.9480812127281831,2.0,0.9484013756740043,1.4142135623730951,BraTS20_Training_034.nii.gz,1,0.9174238997867158,1.4714045207910318,nnUNetTrainerUMambaEnc_150epochs
0.6333814730761296,3.1622776601683795,0.8508467370509459,2.449489742783178,0.8342330250065653,6.0,BraTS20_Training_043.nii.gz,1,0.7728204117112136,3.8705891343171857,nnUNetTrainerUMambaEnc_150epochs
0.8297557364914878,1.4142135623730951,0.8627450980392157,1.4142135623730951,0.6089962931280296,14.560219778561036,BraTS20_Training_046.nii.gz,1,0.7671657092195777,5.796215634435742,nnUNetTrainerUMambaEnc_150epochs
0.873061076102763,1.0,0.9459656428943258,1.7320508075688772,0.8853506314806624,7.0,BraTS20_Training_047.nii.gz,1,0.9014591168259171,3.2440169358562922,nnUNetTrainerUMambaEnc_150epochs
0.7123370718399515,2.0,0.8992554323051208,1.4142135623730951,0.6759698203912666,15.0,BraTS20_Training_048.nii.gz,1,0.7625207748454463,6.138071187457698,nnUNetTrainerUMambaEnc_150epochs
0.8989150028910581,1.0,0.9417660509632632,2.23606797749979,0.9164355337189952,2.23606797749979,BraTS20_Training_054.nii.gz,1,0.9190388625244388,1.8240453183331933,nnUNetTrainerUMambaEnc_150epochs
0.8812060515661624,1.0,0.9516253222188745,1.0,0.9485587117633474,2.449489742783178,BraTS20_Training_055.nii.gz,1,0.9271300285161281,1.4831632475943926,nnUNetTrainerUMambaEnc_150epochs
